bathrooms,bedrooms,list_price,latitude,longitude,lot_sqft,sqft,year_from_now,APT_type,COND_type,COOP_type,Country Homes/Acreag_type,FARM_type,LAND_type,MULT_type,OTHER_type,RENT_type,RESI_type,Timeshare_type,actual rent
-0.441802053,-0.296535015,-0.382604137,-0.858670034,0.736781706,-0.106808636,-0.53319424,0.167748855,1,0,0,0,0,0,0,0,0,0,0,1195
-0.441802053,0.495164426,0.067315781,0.21602195,-1.441419287,-0.114617316,-0.4244683,2.257478198,0,0,0,0,0,0,0,0,0,1,0,3350
0.294165717,0.495164426,-0.072785864,1.383199849,1.286568198,-0.053126257,-0.236010004,0.585694724,1,0,0,0,0,0,0,0,0,0,0,3800
-0.441802053,0.495164426,-0.331347437,-0.662219109,-0.02834184,-0.066442353,-0.417219904,0.73767504,0,0,0,0,0,0,0,0,0,1,0,1600
1.766101257,1.286863867,0.989936373,1.368514355,1.287092923,0.261347664,-0.236010004,0.35772425,0,0,0,0,0,0,0,0,0,1,0,10725
-0.441802053,0.495164426,-0.429788776,-0.591450177,-0.057813805,-0.106808636,-0.236010004,-0.820123198,0,0,0,0,0,0,0,0,1,0,0,2150
-1.177769823,-1.088234456,-0.391431679,1.53873675,0.383613095,-0.106808636,-0.866620455,0.433714408,1,0,0,0,0,0,0,0,0,0,0,1200
-0.441802053,-0.296535015,-0.297176304,0.134262923,-1.324715295,-0.11881563,-0.435340894,0.015768539,0,0,0,0,0,0,0,0,0,1,0,1600
-1.104173046,-1.879933897,-0.430358295,-0.555100084,-0.056941797,-0.146825825,-0.847291399,0.585694724,0,0,0,0,0,0,0,0,1,0,0,1300
0.367762494,0.495164426,-0.260214529,-0.563737208,-0.069730382,-0.107038303,0.532319972,-0.896113356,0,0,0,0,0,0,0,0,0,1,0,2300
0.294165717,-1.088234456,-0.169034555,0.558008471,-1.259933299,-0.106808636,-0.565207989,-0.820123198,1,0,0,0,0,0,0,0,0,0,0,2635
0.294165717,0.495164426,0.591273154,0.865306399,-1.661403554,2.108141848,1.036687526,0.053763618,0,0,0,0,0,0,0,0,0,1,0,5160
-0.441802053,-1.088234456,-0.329354121,1.147357069,-1.691141301,-0.119265777,-0.847291399,2.257478198,0,0,0,0,0,0,0,0,0,1,0,1400
-0.368205276,-1.088234456,-0.429988108,-0.554182752,-0.056806515,-0.106808636,-0.510240986,0.281734092,0,0,0,0,0,0,0,0,1,0,0,1800
-1.177769823,-0.296535015,-0.374118305,0.317705204,0.671003067,-0.106808636,-0.895614039,-0.174206856,0,0,0,0,0,0,0,0,0,1,0,1100
-0.368205276,1.286863867,-0.43004506,-0.508714158,-0.049193766,-0.117175807,0.01647579,-0.668142882,0,0,0,0,0,0,0,0,1,0,0,1650
0.294165717,1.286863867,-0.294456282,0.191910245,0.602545191,-0.106808636,-0.06808883,-0.782128119,0,0,0,0,0,0,0,0,0,1,0,1695
-0.441802053,0.495164426,-0.325082729,-0.110600883,0.816722774,-0.106808636,-0.425072333,-0.326187171,0,0,0,0,0,0,0,0,0,1,0,1350
1.030133487,0.495164426,1.41992313,0.748341429,-1.676708407,-0.100938346,1.319979003,-0.74413304,0,0,0,0,0,0,0,0,0,1,0,8998
-0.073818168,-0.296535015,-0.035197618,2.746286732,-1.707648698,-0.107258783,0.22788734,-1.238069066,0,0,0,0,0,0,0,0,0,1,0,2010
-1.104173046,-0.296535015,-0.21744366,1.558181442,0.409216935,-0.106808636,-0.578496714,1.155620908,0,0,0,0,0,0,0,0,0,1,0,2499
2.502069027,0.495164426,-0.160548724,-0.730354736,0.814993286,-0.073856006,0.536548203,-0.288192092,0,0,0,0,0,0,0,0,0,1,0,2750
2.502069027,1.286863867,0.091235574,-0.435917488,-0.196342134,-0.146825825,1.765151324,-0.592152724,0,0,0,0,0,0,0,0,0,1,0,4878
-0.441802053,-0.296535015,-0.283052236,-0.983942177,0.869696462,-0.106808636,-0.09829048,-0.820123198,0,0,0,0,0,0,0,0,0,1,0,1800
-0.441802053,-0.296535015,-0.277300095,0.182495208,-1.344461569,-0.098807035,-0.348964175,-0.02222654,0,0,0,0,0,0,0,0,0,1,0,1675
-0.809785938,-1.088234456,-0.302871493,2.482238989,-1.712204885,-0.139063078,-0.477623204,0.585694724,0,1,0,0,0,0,0,0,0,0,0,1450
0.367762494,0.495164426,-0.263005171,1.561652024,0.39720688,-0.106808636,0.03459678,-0.858118277,1,0,0,0,0,0,0,0,0,0,0,2200
-0.441802053,-0.296535015,-0.345870169,-0.396572865,-0.031534603,-0.106808636,-0.745209822,0.319729171,0,0,0,0,0,0,0,0,0,1,0,1300
-0.441802053,-0.296535015,-0.357545306,1.364188397,1.334475772,-0.100805139,-0.138156658,-0.896113356,0,0,0,0,0,0,0,0,0,1,0,2150
-0.368205276,-0.296535015,-0.245919605,1.639235424,0.40150703,-0.106808636,-0.002853266,-0.136211777,0,0,0,0,0,0,0,0,0,1,0,2195
-0.441802053,-0.296535015,-0.303497964,-0.809543946,0.81434207,-0.123817778,-0.366481132,-0.820123198,0,0,0,0,0,0,0,0,0,1,0,1400
-0.441802053,0.495164426,-0.288633521,1.586354557,0.412199512,-0.106808636,-0.753062251,-0.326187171,0,0,0,0,0,0,0,0,0,1,0,1875
0.367762494,0.495164426,-0.135432941,1.530234137,0.409540367,-0.106808636,0.601179734,0.015768539,0,0,0,0,0,0,0,0,0,1,0,3200
-0.368205276,-0.296535015,-0.305776039,-0.54065406,-0.057311294,-0.133665902,-0.09829048,0.471709487,0,1,0,0,0,0,0,0,0,0,0,1700
-0.368205276,1.286863867,-0.355324182,-0.18843296,-0.134223751,-0.098604928,0.050301638,2.067502803,0,0,0,0,0,0,0,0,0,1,0,1300
-0.441802053,-1.088234456,-0.35133755,-1.185696782,0.871820946,-0.106808636,-0.236010004,0.091758697,1,0,0,0,0,0,0,0,0,0,0,1700
-0.441802053,0.495164426,-0.430087774,-0.521878771,-0.065411781,-0.117814281,-0.246278565,-0.554157645,0,0,0,0,0,0,0,0,1,0,0,1600
-0.441802053,-0.296535015,-0.191821006,-0.752239487,0.813736335,-0.106941843,-0.465542544,1.041635671,0,0,0,0,0,0,0,0,0,1,0,2477
-0.441802053,-1.088234456,-0.292961864,1.579371798,0.425701223,-0.106808636,-0.605678199,2.827404382,1,0,0,0,0,0,0,0,0,0,0,1800
-0.441802053,0.495164426,-0.274965068,-0.637008746,0.825255403,-0.102729749,-0.138156658,-0.74413304,0,0,0,0,0,0,0,0,0,1,0,1750
-0.441802053,-1.088234456,-0.342086285,-1.176141474,0.878121583,-0.106808636,-0.855747861,-0.174206856,1,0,0,0,0,0,0,0,0,0,0,1350
0.294165717,-0.296535015,1.499655773,-1.216827183,0.887970272,-0.106808636,0.201309888,-0.820123198,1,0,0,0,0,0,0,0,0,0,0,16903
0.294165717,-0.296535015,0.269494985,-0.867512987,0.721618927,0.069575668,-0.123659866,-0.74413304,1,0,0,0,0,0,0,0,0,0,0,6937
4.709972337,2.870262749,3.498667054,-0.460376721,-0.199262385,-0.146821231,4.334707704,-0.668142882,0,0,0,0,0,0,0,0,0,1,0,27600
-0.441802053,-1.879933897,-0.07506394,-0.464130874,-0.19191643,-0.146825825,-0.596013671,-0.74413304,1,0,0,0,0,0,0,0,0,0,0,2675
-0.441802053,-1.088234456,0.821358783,0.845248829,-1.703046723,-0.146825825,-1.451324399,-0.934108435,1,0,0,0,0,0,0,0,0,0,0,7600
0.294165717,0.495164426,-0.106956997,0.138180215,-1.329388755,-0.106808636,0.616280559,-0.630147803,0,0,0,0,0,0,0,0,0,1,0,3400
-0.441802053,-0.296535015,-0.166186961,0.143487097,-1.338218986,-0.124814533,-0.34594401,0.699679961,0,1,0,0,0,0,0,0,0,0,0,3200
-1.104173046,-0.296535015,-0.430315581,-0.498256815,-0.03647506,-0.119794011,-0.684806522,0.205743934,0,0,0,0,0,0,0,0,1,0,0,1299
0.367762494,1.286863867,-0.032919542,1.603592953,0.416507876,-0.106808636,0.624737021,0.585694724,0,0,0,0,0,0,0,0,0,1,0,4276
0.367762494,0.495164426,-0.152005941,0.050401479,-0.129150581,-0.11701504,0.566749853,-1.048093672,0,0,0,0,0,0,0,0,0,1,0,2900
-0.441802053,-1.088234456,0.021754271,-0.042083234,-1.383667886,-0.106808636,-0.965077834,0.699679961,1,0,0,0,0,0,0,0,0,0,0,2995
0.294165717,-0.296535015,-0.203775207,0.143255458,-1.335808737,-0.120813733,-0.153861516,-0.136211777,1,0,0,0,0,0,0,0,0,0,0,2600
1.177327041,1.286863867,0.39421962,1.627221349,0.415080826,-0.106808636,1.212461129,-0.554157645,0,0,0,0,0,0,0,0,0,1,0,9614
0.294165717,0.495164426,-0.237376821,-1.23269757,0.872564659,-0.106808636,-0.236010004,-0.782128119,1,0,0,0,0,0,0,0,0,0,0,2100
-0.441802053,-1.088234456,-0.324086071,-0.675356399,0.772404799,-0.11881563,-0.499972425,-0.782128119,0,0,0,0,0,0,0,0,0,1,0,1200
-1.104173046,-1.088234456,-0.384027934,1.525295719,0.426183266,-0.106808636,-0.805613122,0.927650434,0,0,0,0,0,0,0,0,0,1,0,1400
-0.441802053,-0.296535015,-0.004443598,-0.95284338,0.730143882,-0.106808636,-0.711383974,0.091758697,1,0,0,0,0,0,0,0,0,0,0,3883
0.294165717,0.495164426,-0.3603929,0.047953224,0.397832723,-0.106808636,0.480373134,1.687552014,0,0,0,0,0,0,0,0,0,1,0,1200
-0.441802053,-0.296535015,-0.280090738,1.569667064,0.418777792,-0.106808636,-0.2432584,2.979384698,0,0,0,0,0,0,0,0,0,1,0,2200
-0.441802053,-1.088234456,-0.157644178,-1.235077656,0.887923729,-0.106808636,-0.732525129,0.661684882,1,0,0,0,0,0,0,0,0,0,0,2500
0.294165717,-0.296535015,-0.103596836,-0.835872998,0.724914841,-0.033076322,-0.043323477,0.205743934,0,0,0,0,0,0,0,0,0,1,0,3278
-0.368205276,-0.296535015,-0.106387478,1.567933827,0.424267541,-0.106808636,-0.364065,2.827404382,0,0,0,0,0,0,0,0,0,1,0,1400
-0.441802053,-0.296535015,-0.254462388,-0.761464148,0.739238235,-0.054959,-0.221513212,-0.820123198,0,0,0,0,0,0,0,0,0,1,0,2001
-0.441802053,-1.088234456,-0.24307201,-0.482113961,-0.193236332,-0.146825825,-0.342319812,0.281734092,1,0,0,0,0,0,0,0,0,0,0,1850
2.502069027,1.286863867,0.024032346,1.634524677,0.409239431,-0.106808636,1.810453799,-0.478167487,0,0,0,0,0,0,0,0,0,1,0,5017
-1.177769823,-1.879933897,-0.408289438,-1.081631354,0.887965834,-0.106808636,-1.079844104,0.585694724,1,0,0,0,0,0,0,0,0,0,0,900
-0.441802053,-1.879933897,-0.368366165,-1.215930648,0.884644715,-0.106808636,-0.931251986,0.623689803,1,0,0,0,0,0,0,0,0,0,0,1500
-0.441802053,0.495164426,-0.154227064,0.09421576,-1.376918851,-0.100805139,0.231511538,-0.782128119,0,0,0,0,0,0,0,0,0,1,0,2500
1.030133487,1.286863867,-0.116638818,0.040625183,-0.131227946,-0.146825825,0.859705858,-0.934108435,0,0,0,0,0,0,0,0,0,1,0,3495
-0.368205276,1.286863867,-0.429959632,-0.496345053,-0.055062378,-0.118117442,0.401848844,-0.74413304,0,0,0,0,0,0,0,0,1,0,0,1800
-0.441802053,-1.088234456,-0.018112051,-2.026781833,-3.867361448,-0.106808636,-0.830378475,-0.706137961,1,0,0,0,0,0,0,0,0,0,0,2500
-0.441802053,-0.296535015,-0.345642361,-1.033114384,0.770949369,-0.140900414,-0.67030973,-0.820123198,1,0,0,0,0,0,0,0,0,0,0,1500
-0.441802053,-1.088234456,-0.359823381,1.454107313,0.392905749,-0.106808636,-1.451324399,-0.326187171,0,0,0,0,0,0,0,0,0,1,0,1450
-1.104173046,-0.296535015,-0.359823381,1.533669529,0.427799269,-0.106808636,-0.847291399,0.965645513,0,0,0,0,0,0,0,0,0,1,0,1400
1.030133487,1.286863867,-0.183329479,0.041350329,-0.126009417,-0.084797344,0.722590367,-0.516162566,0,0,0,0,0,0,0,0,0,1,0,2595
0.294165717,0.495164426,-0.248767769,0.305056775,-1.445202767,-0.10908234,-0.33386335,-0.174206856,0,0,0,0,0,0,0,0,0,1,0,1995
-0.368205276,-1.088234456,-0.282995284,0.047953224,0.397832723,-0.106808636,-0.385206155,-0.592152724,1,0,0,0,0,0,0,0,0,0,0,1900
-1.177769823,-1.879933897,-0.324000644,-1.208136196,0.887877842,-0.106808636,-0.922795524,0.129753776,1,0,0,0,0,0,0,0,0,0,0,1400
0.294165717,-0.296535015,-0.245919605,-0.448940142,-0.205499365,-0.146825825,-0.138760691,-0.782128119,0,0,0,0,0,0,0,0,0,1,0,2100
-0.368205276,-0.296535015,-0.160491772,-0.546467659,-0.056944249,-0.128443273,0.169296139,-0.440172408,0,0,0,0,0,0,0,0,0,1,0,3146
1.030133487,0.495164426,0.437503056,0.146584377,-1.441544823,-0.116753219,0.665207232,0.965645513,0,0,0,0,0,0,1,0,0,0,0,3300
-1.177769823,-1.879933897,-0.302871493,-2.027807205,-3.875189146,0.068064459,-1.183133747,0.319729171,1,0,0,0,0,0,0,0,0,0,0,1900
-0.441802053,0.495164426,-0.154796583,0.190623109,-1.416757971,-0.113753768,-0.49695226,0.319729171,0,0,0,0,0,0,0,0,0,1,0,2200
-1.104173046,-0.296535015,-0.294898229,-0.632265977,-0.010610163,-0.119219844,-0.681182324,1.117625829,0,0,0,0,0,0,0,0,0,1,0,1500
-0.441802053,-0.296535015,-0.226043396,-0.984729506,0.74465938,-0.11716662,-0.338695614,-1.12408383,0,0,0,0,0,0,0,0,0,1,0,2400
-0.441802053,0.495164426,-0.282995284,0.138230406,-1.371496314,-0.114810236,-0.41238764,-0.212201935,0,0,0,0,0,0,0,0,0,1,0,1600
0.294165717,0.495164426,-0.206053283,-0.824309322,0.806613347,0.254544926,-0.132720361,-0.402177329,0,0,0,0,0,0,0,0,0,1,0,2148
-1.177769823,-1.879933897,-0.231681632,0.844715067,-1.705204491,-0.146825825,-1.019440804,-0.288192092,1,0,0,0,0,0,0,0,0,0,0,3995
0.294165717,0.495164426,-0.266991803,-0.693740286,0.805820106,0.05326012,0.007415295,-0.74413304,0,0,0,0,0,0,0,0,0,1,0,1750
-0.441802053,-1.088234456,-0.234529227,-1.244735297,0.887055853,-0.106808636,-0.925211656,0.35772425,1,0,0,0,0,0,0,0,0,0,0,2150
1.766101257,1.286863867,0.406179517,0.257490343,-1.468786119,-0.112697299,1.149037664,-0.668142882,0,0,0,0,0,0,0,0,0,1,0,6500
-0.441802053,-0.296535015,-0.260157577,1.353596821,1.288199249,-0.12845246,0.964807599,2.295473277,0,0,0,0,0,0,0,0,0,1,0,2900
-0.441802053,-0.296535015,-0.231738584,0.213311374,0.647338724,-0.106808636,-1.451324399,-0.440172408,0,0,0,0,0,0,0,0,0,1,0,1450
0.294165717,-0.296535015,-0.146823319,-0.913331615,0.728362537,-0.146825825,-0.379165825,-0.02222654,0,1,0,0,0,0,0,0,0,0,0,2940
0.294165717,0.495164426,0.137936123,0.130706751,-1.433017465,-0.120708086,0.52990384,0.699679961,0,0,0,0,0,0,0,0,0,1,0,3995
-1.177769823,-1.088234456,-0.33476455,0.337329603,-1.351600065,3.85489306,-0.853331729,0.053763618,0,0,0,0,0,0,0,0,0,1,0,850
-0.441802053,-0.296535015,-0.223195801,1.543381259,0.405318707,-0.106808636,-0.44862962,0.623689803,0,0,0,0,0,0,0,0,0,1,0,2300
1.766101257,0.495164426,0.10889066,0.151852902,0.658580338,-0.106808636,2.871135746,-0.440172408,0,0,0,0,0,0,0,0,0,1,0,6253
-0.441802053,-0.296535015,-0.325836772,0.131689345,0.645077548,-0.106808636,-0.286144743,-1.200073988,0,1,0,0,0,0,0,0,0,0,0,1300
0.367762494,0.495164426,-0.19238483,-0.562736339,-0.054720526,-0.111548964,0.388560118,1.003640592,0,0,0,0,0,0,0,0,0,1,0,1815
-1.177769823,-2.671633338,-0.086454317,1.358601737,1.264333356,-0.106808636,-1.108233655,-0.74413304,1,0,0,0,0,0,0,0,0,0,0,5950
-0.441802053,-0.296535015,0.071985836,0.201545366,0.612926125,-0.106808636,-0.542858768,0.167748855,0,0,0,0,0,0,0,0,0,1,0,1470
1.766101257,1.286863867,2.060631874,-1.216827183,0.887970272,-0.106808636,1.215481294,-0.820123198,1,0,0,0,0,0,0,0,0,0,0,20372
1.030133487,0.495164426,-0.20326264,-0.711240951,0.785117499,-0.067214034,0.4815812,-1.200073988,0,0,0,0,0,0,0,0,0,1,0,900
-0.441802053,-0.296535015,-0.203775207,-0.540365164,-0.052893454,-0.07030076,-0.33990368,0.927650434,0,0,0,0,0,0,0,0,0,1,0,2750
0.294165717,-0.296535015,0.87888019,-0.933264403,0.73655405,1.790608762,0.085335552,-0.288192092,0,0,0,0,0,0,0,0,0,1,0,9753
-0.441802053,-1.088234456,-0.430329819,-0.557012715,-0.056423411,0.9989464,-0.82131798,0.205743934,0,0,0,0,0,0,0,0,1,0,0,1200
-1.177769823,-1.879933897,-0.260214529,-0.468776532,-0.193725664,-0.106808636,-0.880513214,-1.12408383,1,0,0,0,0,0,0,0,0,0,0,1795
1.766101257,0.495164426,1.559455256,0.554290064,-1.271250945,-0.05678715,3.142346563,-0.820123198,0,0,0,0,0,0,0,0,0,1,0,16357
1.766101257,1.286863867,0.365743676,0.227489734,-1.494912649,-0.054729333,1.634076163,-0.74413304,0,0,0,0,0,0,0,0,0,1,0,6125
0.294165717,0.495164426,0.024032346,0.236758774,-1.480672312,-0.122416809,0.059966166,-0.782128119,0,0,0,0,0,0,0,0,0,1,0,3500
-1.177769823,-1.088234456,-0.379813494,-1.300341429,0.867021037,-0.106808636,-0.93004392,-0.060221619,1,0,0,0,0,0,0,0,0,0,0,1300
-0.441802053,-1.088234456,-0.271832714,-1.061327701,0.891583016,-0.106808636,-0.76091468,0.35772425,1,0,0,0,0,0,0,0,0,0,0,1700
1.030133487,0.495164426,-0.003931031,-0.84945303,0.733923623,0.062630536,0.648294308,-0.706137961,0,0,0,0,0,0,0,0,0,1,0,4560
-0.368205276,-0.296535015,-0.20326264,-1.120851439,0.885674377,-0.105775134,-0.01976619,-0.478167487,0,0,0,0,0,0,0,0,0,1,0,2500
0.294165717,-0.296535015,-0.17763429,-0.881399719,0.725571145,-0.088743025,-0.106746942,0.205743934,0,0,0,0,0,0,0,0,0,1,0,2517
-0.368205276,-0.296535015,-0.30008085,1.421795326,0.414639735,-0.106808636,0.111308971,0.281734092,0,0,0,0,0,0,0,0,0,1,0,1434
-1.177769823,0.495164426,-0.178716946,0.206233924,-1.427357177,-0.118011795,-0.644940344,1.117625829,0,0,0,0,0,0,0,0,0,1,0,2300
-0.441802053,-0.296535015,0.284302476,0.199225931,0.647403649,-0.106808636,-1.451324399,0.927650434,0,0,0,0,0,0,0,0,0,1,0,6933
-0.441802053,-0.296535015,0.138505072,1.341229683,1.258390024,-0.106808636,-0.236010004,-0.326187171,0,0,0,0,0,0,1,0,0,0,0,2000
-0.368205276,-0.296535015,-0.430059298,-0.55563837,-0.059848427,-0.106808636,-0.148425219,0.243739013,0,0,0,0,0,0,0,0,1,0,0,1500
0.294165717,0.495164426,-0.151948989,1.188746484,-1.667882129,-0.096804338,0.066610529,-0.478167487,0,0,0,0,0,0,0,0,0,1,0,2350
0.441359271,1.286863867,0.053020857,-0.040285065,-0.158956613,0.09987794,1.737969839,0.205743934,0,0,0,0,0,0,0,0,0,1,0,6034
-0.441802053,0.495164426,-0.298372294,0.093794598,0.647282233,-0.106808636,0.065402463,-0.668142882,0,0,0,0,0,0,0,0,0,1,0,1505
-0.073818168,-1.088234456,-0.317166417,2.446711032,-1.728380483,-0.139586719,-0.651584707,-0.858118277,1,0,0,0,0,0,0,0,0,0,0,1400
0.294165717,0.495164426,-0.234529227,-1.104433437,0.888014932,-0.125053387,0.121577532,-0.668142882,0,0,0,0,0,0,0,0,0,1,0,2300
0.294165717,0.495164426,1.27184822,0.103420512,-1.4193975,-0.130289796,0.57822648,-0.896113356,0,0,0,0,0,0,0,0,0,1,0,14596
-0.368205276,0.495164426,-0.15770113,1.549327994,0.396990625,-0.106808636,0.075066991,0.091758697,0,0,0,0,0,0,0,0,0,1,0,2709
-0.441802053,-0.296535015,-0.36551857,-0.568558814,-0.046299456,-0.123859118,-0.592993506,-0.820123198,0,0,0,0,0,0,0,0,0,1,0,1300
0.294165717,0.495164426,-0.180481885,-1.047693544,0.768636214,-0.101177199,-0.159901846,0.433714408,0,0,0,0,0,0,0,0,0,1,0,2109
-0.368205276,0.495164426,-0.232251151,1.621143844,0.404064606,-0.106808636,-0.303057667,-0.060221619,0,0,0,0,0,0,0,0,0,1,0,2350
0.294165717,-0.296535015,-0.288690473,-0.73560551,0.780543413,-0.107837544,0.020704021,-0.592152724,0,0,0,0,0,0,0,0,0,1,0,1600
-0.441802053,0.495164426,-0.342168296,-0.039677356,-0.152434707,-0.104805939,-0.37010533,0.471709487,0,0,0,0,0,0,0,0,0,1,0,1395
0.294165717,1.286863867,2.131252215,0.188652524,-1.4827176,-0.044784749,0.63862978,0.471709487,0,0,0,0,0,0,0,0,0,1,0,17821
-0.441802053,-0.296535015,-0.300024468,-0.038091073,-0.156372593,-0.097203959,-0.38822632,0.167748855,0,0,0,0,0,0,0,0,0,1,0,1695
-0.441802053,0.495164426,-0.175299263,1.355026578,1.280917711,-0.12845246,-0.236010004,1.345596303,0,0,0,0,0,0,0,0,0,1,0,2800
1.030133487,0.495164426,0.365743676,-1.240423017,0.875029665,-0.106808636,0.631381384,-1.162078909,0,0,0,0,0,0,0,0,0,1,0,4100
0.294165717,1.286863867,-0.060825967,1.185273588,-1.666854385,-0.054784453,0.5419845,0.471709487,0,0,0,0,0,0,0,0,0,1,0,3580
-1.177769823,-1.088234456,-0.285785926,-1.120691327,0.891024051,-0.146825825,-0.506012755,1.269606145,0,0,0,0,0,0,0,0,0,1,0,1800
-0.441802053,-1.088234456,-0.274395549,1.598881684,0.412908286,-0.106808636,-0.396682782,0.243739013,1,0,0,0,0,0,0,0,0,0,0,2050
0.294165717,-0.296535015,-0.132015828,0.143260679,-1.335743272,-0.11881563,0.008623361,-0.02222654,1,0,0,0,0,0,0,0,0,0,0,5500
0.294165717,0.495164426,-0.368423116,-0.804163865,0.7925805,-0.138300583,-0.550107164,-0.782128119,0,1,0,0,0,0,0,0,0,0,0,1150
0.294165717,0.495164426,0.49160735,0.156732079,-1.418482806,0.010266446,0.51178285,0.205743934,0,0,0,0,0,0,0,0,0,1,0,5126
-0.441802053,-0.296535015,-0.232251151,1.349844182,1.275957916,-0.138925278,-0.236010004,0.927650434,1,0,0,0,0,0,0,0,0,0,0,2150
1.030133487,-0.296535015,-0.089302481,0.143447243,-1.331444102,-0.132820727,-0.020974256,-0.326187171,1,0,0,0,0,0,0,0,0,0,0,5500
0.294165717,0.495164426,0.477369377,0.335782338,0.676038926,-0.106808636,0.30641163,-0.440172408,0,0,0,0,0,0,0,0,0,1,0,5249
-1.177769823,-0.296535015,-0.254462388,-0.022838942,-0.144605268,0.223732793,-0.494536128,1.193615987,0,0,0,0,0,0,0,0,0,1,0,1800
2.318077085,2.078563308,0.924441701,2.549057528,-1.682926986,0.015245628,2.577575708,-0.02222654,0,0,0,0,0,0,0,0,0,1,0,8326
1.030133487,-0.296535015,-0.166186961,0.143586644,-1.331300055,-0.132820727,-0.133324394,-0.326187171,1,0,0,0,0,0,0,0,0,0,0,5500
-0.441802053,-0.296535015,1.274695814,1.370596495,1.349247551,0.480450041,-0.236010004,-0.326187171,0,0,0,0,0,1,0,0,0,0,0,40000
0.294165717,0.495164426,-0.429419158,-0.593127636,-0.058625098,-0.106808636,0.321512455,-1.162078909,0,0,0,0,0,0,0,0,1,0,0,2427
-0.441802053,-1.088234456,-0.337099578,-1.031157374,0.769764381,-0.121452208,-0.790512297,-0.630147803,0,0,0,0,0,0,0,0,0,1,0,1450
-0.441802053,-1.088234456,-0.35014156,-1.213977798,0.88362836,-0.106808636,-0.876284983,0.509704566,1,0,0,0,0,0,0,0,0,0,0,1500
3.974004567,2.078563308,2.402343204,1.373393932,1.292291647,0.793578113,3.380939598,-0.934108435,0,0,0,0,0,0,0,0,0,1,0,22150
-0.441802053,-0.296535015,-0.090440949,1.37721742,1.281821489,-0.125237121,-0.236010004,3.28334533,0,0,0,0,0,0,0,0,0,1,0,2995
-0.441802053,0.495164426,-0.368935683,1.526597544,0.426941575,-0.106808636,-1.451324399,1.763542172,0,0,0,0,0,0,0,0,0,1,0,1400
-0.441802053,-1.088234456,-0.204344726,-1.224904754,0.887807265,-0.106808636,-0.640712113,0.73767504,1,0,0,0,0,0,0,0,0,0,0,2300
-1.177769823,-2.671633338,-0.375200391,-2.026961923,-3.875655884,-0.075394775,-1.233268486,0.243739013,1,0,0,0,0,0,0,0,0,0,0,1425
0.294165717,-0.296535015,0.308791788,1.36881961,1.300982373,-0.136973108,-0.236010004,-0.74413304,0,0,0,0,0,0,0,0,0,1,0,30000
0.294165717,0.495164426,-0.07506394,-0.437829319,-0.193365883,-0.146825825,0.468292474,-0.402177329,0,0,0,0,0,0,0,0,0,1,0,2974
-0.441802053,-1.088234456,-0.117834808,-1.20404534,0.887727573,-0.106808636,-0.663665367,1.307601224,0,0,0,0,0,0,0,0,0,1,0,2659
1.030133487,1.286863867,0.416430857,0.195584221,-1.442643506,-0.098021574,1.617767272,0.167748855,0,0,0,0,0,0,0,0,0,1,0,5608
-0.441802053,-0.296535015,-0.30008085,-0.158005394,0.836526299,-0.106808636,-0.639504047,-0.478167487,0,0,0,0,0,0,0,0,0,1,0,1400
-0.368205276,-0.296535015,-0.356975787,-0.36500731,0.004187312,-0.106808636,0.326948752,-0.74413304,0,0,0,0,0,0,0,0,0,1,0,1395
1.030133487,-0.296535015,-0.260214529,1.507866877,0.396540523,-0.106808636,0.0587581,-0.668142882,0,0,0,0,0,0,0,0,0,1,0,2100
-1.177769823,-2.671633338,-0.357545306,1.343709143,1.284629683,-0.106808636,-0.236010004,0.927650434,0,0,0,0,0,0,0,0,0,1,0,2700
0.367762494,-0.296535015,-0.134920374,-0.481919391,-0.057680668,-0.112623806,0.338425379,-1.086088751,0,0,0,0,0,0,0,0,0,1,0,1600
-1.177769823,-1.088234456,-0.386647721,-0.009191768,0.629600899,-0.106808636,-0.807425221,1.383591382,0,0,0,0,0,0,0,0,0,1,0,850
0.294165717,-0.296535015,-0.245919605,-0.453715647,0.793982663,-0.106808636,-0.236010004,3.055374856,0,1,0,0,0,0,0,0,0,0,0,1900
-1.177769823,-0.296535015,-0.389153604,0.154839131,0.668533667,-0.106808636,-1.451324399,0.091758697,0,0,0,0,0,0,0,0,0,1,0,850
0.294165717,0.495164426,-0.040892807,-0.032327839,-0.169777885,-0.114612722,0.531715939,1.877527408,0,0,0,0,0,0,0,0,0,1,0,4497
0.294165717,-1.088234456,0.12426767,-1.218988927,0.887720591,-0.106808636,-0.156277648,-0.668142882,1,0,0,0,0,0,0,0,0,0,0,5832
0.367762494,0.495164426,-0.006778625,1.253571466,0.401921274,-0.106808636,-0.088625952,-0.668142882,0,0,0,0,0,0,0,0,0,1,0,2382
1.839698034,1.286863867,0.05250829,-0.561040728,-0.077076122,-0.07637775,1.740990004,-1.12408383,0,0,0,0,0,0,0,0,0,1,0,6050
0.367762494,0.495164426,-0.163624126,-0.519063078,-0.070058565,-0.106115041,0.901988168,-1.086088751,0,0,0,0,0,0,0,0,0,1,0,2913
-0.368205276,-0.296535015,-0.331404389,0.053927265,-0.182734306,-0.13081803,-0.396682782,-0.782128119,0,1,0,0,0,0,0,0,0,0,0,1200
